Words=50000, iteration=5000
Iteration,	MergeTime,	QSTime
882,	0.0788908,	0.0668695
883,	0.0789014,	0.0643313
884,	0.0790755,	0.0646918
885,	0.0789037,	0.0656203
886,	0.0791804,	0.0695419
887,	0.0790392,	0.0670673
888,	0.0790101,	0.0664883
889,	0.0791629,	0.0673193
890,	0.0788464,	0.0684941
891,	0.0790177,	0.064395
892,	0.0788984,	0.0637909
893,	0.0792448,	0.0643315
894,	0.0789256,	0.0642309
895,	0.0825696,	0.0646469
896,	0.0786977,	0.0638372
897,	0.0792822,	0.0675188
898,	0.0790054,	0.0661354
899,	0.0826805,	0.0667756
900,	0.0794385,	0.0663176
901,	0.0792219,	0.0668126
902,	0.0789095,	0.0636973
903,	0.0813709,	0.0649312
904,	0.0789329,	0.0636936
905,	0.0789811,	0.0642853
906,	0.079225,	0.0636656
907,	0.0791329,	0.0686507
908,	0.0789138,	0.0652606
909,	0.0790344,	0.0645978
910,	0.079296,	0.0654651
911,	0.0792031,	0.0662332
912,	0.0800161,	0.0653136
913,	0.0787482,	0.0650598
914,	0.0785223,	0.0653734
915,	0.0790382,	0.0658857
916,	0.0823009,	0.065926
917,	0.0789573,	0.0657377
918,	0.0789188,	0.0652314
919,	0.0786608,	0.0657989
920,	0.0822611,	0.0655465
921,	0.0798897,	0.0647941
922,	0.0788248,	0.0658415
923,	0.0790832,	0.0649958
924,	0.0787375,	0.0673552
925,	0.0789795,	0.0660193
926,	0.0789326,	0.0655758
927,	0.0790931,	0.0651235
928,	0.0791926,	0.0686985
929,	0.0789756,	0.0652551
930,	0.0801962,	0.0649691
931,	0.0790903,	0.0641454
932,	0.079036,	0.0647887
933,	0.0791469,	0.0642348
934,	0.0794883,	0.0656708
935,	0.0789451,	0.0641878
936,	0.0789351,	0.0660241
937,	0.082476,	0.0655553
938,	0.0789693,	0.0659168
939,	0.0803687,	0.0655167
940,	0.0789649,	0.065869
941,	0.0824416,	0.0649065
942,	0.0791416,	0.0651362
943,	0.0791136,	0.0657445
944,	0.0789964,	0.0648806
945,	0.0790942,	0.0672239
946,	0.0789297,	0.0650377
947,	0.0788042,	0.0659679
948,	0.0800408,	0.0662311
949,	0.0790179,	0.0688894
950,	0.0789547,	0.0666078
951,	0.0790838,	0.0659727
952,	0.0788065,	0.0676626
953,	0.0792106,	0.0654633
954,	0.0794432,	0.0651292
955,	0.079007,	0.066161
956,	0.0787437,	0.0653601
957,	0.0804724,	0.0657797
958,	0.082542,	0.0671729
959,	0.0792397,	0.0676701
960,	0.0787598,	0.0675451
961,	0.0790605,	0.0685322
962,	0.0825717,	0.0677758
963,	0.0791807,	0.0673107
964,	0.079124,	0.064768
965,	0.0790184,	0.0654745
966,	0.0812588,	0.0658682
967,	0.0790691,	0.0650904
968,	0.0791844,	0.0651014
969,	0.0790923,	0.0674064
970,	0.0789272,	0.0715526
971,	0.0788598,	0.0684816
972,	0.0790907,	0.0678422
973,	0.0789128,	0.0684351
974,	0.0787942,	0.0705301
975,	0.0794391,	0.0653004
976,	0.0789083,	0.0649156
977,	0.0790066,	0.0647487
978,	0.0803683,	0.0648085
979,	0.0818946,	0.064812
980,	0.0793124,	0.0646409
981,	0.0790957,	0.0631781
982,	0.0790704,	0.0633532
983,	0.0828381,	0.064026
984,	0.0792037,	0.0632437
985,	0.0792411,	0.0639363
986,	0.0790343,	0.0650562
987,	0.0815787,	0.0658486
988,	0.07977,	0.0649344
989,	0.0790254,	0.0664786
990,	0.0791657,	0.0649332
991,	0.0791521,	0.0691079
992,	0.0790919,	0.063933
993,	0.0789874,	0.0641107
994,	0.07867,	0.0725002
995,	0.0794146,	0.0662397
996,	0.0788437,	0.0639488
997,	0.0801141,	0.0640159
998,	0.0790282,	0.0644267
999,	0.0789185,	0.0638352
1000,	0.0811882,	0.0646653
1001,	0.0786858,	0.0646973
1002,	0.0791939,	0.0643507
1003,	0.0791515,	0.0643238
1004,	0.0826549,	0.0641726
1005,	0.0790629,	0.0649369
1006,	0.0801656,	0.0643711
1007,	0.0790255,	0.0649095
1008,	0.0798131,	0.0652191
1009,	0.0784932,	0.0656679
1010,	0.0784265,	0.065949
1011,	0.0785174,	0.065481
1012,	0.078203,	0.0680051
1013,	0.078387,	0.0657074
1014,	0.0786748,	0.0658378
1015,	0.0793087,	0.066212
1016,	0.077894,	0.068331
1017,	0.0780859,	0.0660167
1018,	0.0780455,	0.0662227
1019,	0.0781766,	0.0664604
1020,	0.0778696,	0.0644084
1021,	0.0819026,	0.0650619
1022,	0.0800742,	0.0650489
1023,	0.079246,	0.0643572
1024,	0.0801748,	0.0651072
1025,	0.08209,	0.0654105
1026,	0.0782999,	0.0650458
1027,	0.0787776,	0.0653829
1028,	0.0785163,	0.0655404
1029,	0.078297,	0.0668126
1030,	0.0783467,	0.0648536
1031,	0.0787503,	0.0658113
1032,	0.0784657,	0.0653794
1033,	0.0798271,	0.0687546
1034,	0.0784007,	0.0651067
1035,	0.0787301,	0.0658827
1036,	0.0785485,	0.0647162
1037,	0.0788233,	0.066678
1038,	0.0787308,	0.065347
1039,	0.0785115,	0.0650966
1040,	0.0787929,	0.0657271
1041,	0.078604,	0.0651455
1042,	0.0829471,	0.0652576
1043,	0.0784154,	0.0641653
1044,	0.0785564,	0.0644281
1045,	0.0789055,	0.0649506
1046,	0.0817116,	0.0653571
1047,	0.0786684,	0.0646509
1048,	0.0786981,	0.0648844
1049,	0.0789627,	0.0652355
1050,	0.0786437,	0.0677463
1051,	0.0828476,	0.0671833
1052,	0.0785583,	0.0644394
1053,	0.0788127,	0.0659106
1054,	0.078315,	0.075216
1055,	0.0940836,	0.0805881
1056,	0.0940385,	0.0760901
1057,	0.0959715,	0.0767115
1058,	0.09343,	0.076253
1059,	0.0965352,	0.076856
1060,	0.0961514,	0.076141
1061,	0.0961773,	0.0761823
1062,	0.0953972,	0.0762905
1063,	0.101132,	0.076945
1064,	0.0945592,	0.0733551
1065,	0.0822086,	0.0645529
1066,	0.0791006,	0.0650492
1067,	0.0801268,	0.0646248
1068,	0.0789639,	0.0650326
1069,	0.07861,	0.0679616
1070,	0.0784831,	0.0646133
1071,	0.0787657,	0.0667064
1072,	0.0787948,	0.0646209
1073,	0.0786232,	0.0682751
1074,	0.0787889,	0.0648763
1075,	0.0790112,	0.0640098
1076,	0.0798971,	0.0640213
1077,	0.0792435,	0.0645841
1078,	0.0818942,	0.0643843
1079,	0.0789884,	0.0664598
1080,	0.0790643,	0.0675787
1081,	0.0787878,	0.0661141
1082,	0.0824637,	0.0663033
1083,	0.0789605,	0.0657654
1084,	0.0788579,	0.0661256
1085,	0.0802461,	0.0642158
1086,	0.0804402,	0.0648224
1087,	0.0783913,	0.0640347
1088,	0.0785036,	0.0646261
1089,	0.0785779,	0.0654241
1090,	0.0789195,	0.0684405
1091,	0.0792369,	0.0644756
1092,	0.0787849,	0.0644638
1093,	0.080258,	0.0651794
1094,	0.0804382,	0.0663524
1095,	0.0790748,	0.0648102
1096,	0.0788795,	0.0653314
1097,	0.0792406,	0.0653864
1098,	0.0790417,	0.066171
1099,	0.0823257,	0.0652694
1100,	0.0790251,	0.0646763
1101,	0.0792585,	0.0652452
1102,	0.0792101,	0.0657871
1103,	0.0833689,	0.0650234
1104,	0.0789237,	0.0650856
1105,	0.0791248,	0.0655853
1106,	0.0788787,	0.0651319
1107,	0.0791701,	0.0673257
1108,	0.0788061,	0.0653022
1109,	0.0787729,	0.0644826
1110,	0.078701,	0.0651075
1111,	0.0787701,	0.0677083
1112,	0.0798857,	0.0652887
1113,	0.0791607,	0.0647605
1114,	0.0789775,	0.0650752
1115,	0.0787682,	0.0652347
1116,	0.0791561,	0.0666718
1117,	0.0791991,	0.0646857
1118,	0.0792723,	0.0664604
1119,	0.0788402,	0.0654378
1120,	0.0822168,	0.0655509
1121,	0.0801912,	0.0659066
1122,	0.0789916,	0.0654995
1123,	0.0794163,	0.0661647
1124,	0.0823204,	0.0635408
1125,	0.0792934,	0.065941
1126,	0.0787711,	0.0643683
1127,	0.078831,	0.0639962
1128,	0.0788531,	0.0670257
1129,	0.0789455,	0.0639465
1130,	0.0811116,	0.0663496
1131,	0.0790175,	0.0658481
1132,	0.0789338,	0.0687244
1133,	0.0792138,	0.0662993
1134,	0.0789525,	0.0668497
1135,	0.0795671,	0.0649063
1136,	0.0790991,	0.064691
1137,	0.0794132,	0.063805
1138,	0.0790682,	0.0643358
1139,	0.0798463,	0.0641057
1140,	0.0790391,	0.0643782
1141,	0.0823572,	0.0650186
1142,	0.0788079,	0.0654968
1143,	0.0789015,	0.0665125
1144,	0.0788066,	0.0657266
1145,	0.0823888,	0.0652939
1146,	0.0790517,	0.064842
1147,	0.07848,	0.0645793
1148,	0.0791212,	0.0645141
1149,	0.0785729,	0.0684755
1150,	0.0783215,	0.0644548
1151,	0.0784519,	0.0650891
1152,	0.0782418,	0.0651588
1153,	0.0790876,	0.0667026
1154,	0.0789036,	0.0641488
1155,	0.0788168,	0.0637649
1156,	0.078904,	0.0642003
1157,	0.0796351,	0.0637509
1158,	0.0821874,	0.0676167
1159,	0.079308,	0.0670835
1160,	0.0788684,	0.0669657
1161,	0.0791027,	0.0689336
1162,	0.0823744,	0.0671128
1163,	0.0791962,	0.0657404
1164,	0.0791129,	0.0657508
1165,	0.0787742,	0.0653236
1166,	0.0809905,	0.0664968
1167,	0.0790559,	0.0654724
1168,	0.0789856,	0.0657675
1169,	0.0789819,	0.0648404
1170,	0.0789578,	0.0681882
1171,	0.078999,	0.0655084
1172,	0.0790238,	0.0649729
1173,	0.0788812,	0.0652117
1174,	0.0790733,	0.0663702
1175,	0.0800255,	0.0646973
1176,	0.0793092,	0.0640949
1177,	0.0792337,	0.0646599
1178,	0.0793926,	0.0641896
1179,	0.0825968,	0.0654856
1180,	0.0794796,	0.0647177
1181,	0.0791562,	0.064919
1182,	0.0789411,	0.065014
1183,	0.0827468,	0.0646059
1184,	0.0790747,	0.0649431
1185,	0.0790072,	0.0643996
1186,	0.0785736,	0.063888
1187,	0.07925,	0.0651731
1188,	0.0787333,	0.0648853
1189,	0.0791095,	0.0638482
1190,	0.0788421,	0.0644072
1191,	0.0788921,	0.0682097
1192,	0.0791954,	0.0652119
1193,	0.0792336,	0.0648376
1194,	0.0790293,	0.0653339
1195,	0.0789923,	0.065589
1196,	0.0789437,	0.0651879
1197,	0.0790878,	0.0647774
1198,	0.0789938,	0.0642353
1199,	0.0790485,	0.0647064
1200,	0.0824751,	0.0642252
1201,	0.0791037,	0.064737
1202,	0.0790572,	0.0646421
1203,	0.0788458,	0.0651541
1204,	0.0822838,	0.0646427
1205,	0.0788305,	0.0651065
1206,	0.0790951,	0.0650302
1207,	0.0792051,	0.0650258
1208,	0.0786783,	0.0669673
1209,	0.0791287,	0.0656076
1210,	0.0788288,	0.0650617
1211,	0.0792683,	0.0656868
1212,	0.0788058,	0.0679052
1213,	0.0793131,	0.0655853
1214,	0.0791003,	0.0658202
1215,	0.0798469,	0.065496
1216,	0.0785593,	0.0651286
1217,	0.0797879,	0.0657018
1218,	0.0787349,	0.0651705
1219,	0.0787746,	0.0654648
1220,	0.078751,	0.0641953
1221,	0.082199,	0.0648208
1222,	0.0788443,	0.0644187
1223,	0.0789256,	0.0647889
1224,	0.0797861,	0.0646681
1225,	0.0816483,	0.066019
1226,	0.0790029,	0.0648442
1227,	0.0789518,	0.06521
1228,	0.078867,	0.0651712
1229,	0.0793282,	0.0689037
1230,	0.0791999,	0.0653487
1231,	0.079078,	0.0662153
1232,	0.0789352,	0.0661069
1233,	0.0800038,	0.0687591
1234,	0.07949,	0.0661962
1235,	0.0790412,	0.0657982
1236,	0.0790959,	0.065042
1237,	0.0789232,	0.0652762
1238,	0.0804009,	0.0648738
1239,	0.0791563,	0.0643616
1240,	0.0790169,	0.0649984
1241,	0.0790824,	0.0643649
1242,	0.0832198,	0.0651564
1243,	0.0787651,	0.0653321
1244,	0.078718,	0.0649645
1245,	0.0790671,	0.0654298
1246,	0.0804761,	0.0660857
1247,	0.0787351,	0.064931
1248,	0.0790668,	0.064386
1249,	0.079071,	0.0649115
1250,	0.0786983,	0.0675226
1251,	0.0800676,	0.0649552
1252,	0.0785509,	0.0642988
1253,	0.0790529,	0.0651984
1254,	0.0789143,	0.0663535
1255,	0.0789154,	0.0660364
1256,	0.0789156,	0.0646926
1257,	0.0791323,	0.0651098
1258,	0.0789207,	0.0646603
1259,	0.0825212,	0.0658929
1260,	0.0802772,	0.065203
1261,	0.0791668,	0.065849
1262,	0.0789455,	0.0651848
1263,	0.0827314,	0.0657649
1264,	0.0789638,	0.0663551
1265,	0.079109,	0.0656492
1266,	0.0788547,	0.0651539
1267,	0.0801735,	0.066415
1268,	0.0789862,	0.0649852
1269,	0.0803024,	0.0657019
1270,	0.0786896,	0.0655472
1271,	0.0791275,	0.0681504
1272,	0.0788714,	0.0651936
1273,	0.0787892,	0.0658963
1274,	0.0789166,	0.0650685
1275,	0.078838,	0.0674821
1276,	0.0791149,	0.0653439
1277,	0.0790688,	0.06575
1278,	0.0801392,	0.0652153
1279,	0.0789339,	0.0659064
1280,	0.082367,	0.0653006
1281,	0.0791231,	0.0649658
1282,	0.0790695,	0.0663432
1283,	0.078803,	0.0643303
1284,	0.0825176,	0.0648534
1285,	0.0789566,	0.0644551
1286,	0.0787535,	0.0649283
1287,	0.0804019,	0.0644716
1288,	0.0788817,	0.0659146
1289,	0.0792052,	0.0642902
1290,	0.0788534,	0.0647762
1291,	0.0790637,	0.0656639
1292,	0.0788814,	0.0686027
1293,	0.0791183,	0.0650689
1294,	0.0791277,	0.0648587
1295,	0.0789891,	0.0656605
1296,	0.0802152,	0.0658733
1297,	0.0789448,	0.0653952
1298,	0.0789165,	0.0662304
1299,	0.0791693,	0.0657765
1300,	0.0790124,	0.0676425
1301,	0.0825033,	0.0656909
1302,	0.0789596,	0.0660405
1303,	0.079237,	0.0641305
1304,	0.0788561,	0.0643497
1305,	0.0835696,	0.0646108
1306,	0.0784168,	0.0641685
1307,	0.0790505,	0.0647042
1308,	0.0788365,	0.0641522
1309,	0.0788007,	0.0713822
1310,	0.0788656,	0.0676252
1311,	0.0790907,	0.0681759
1312,	0.0788631,	0.0677909
1313,	0.0790747,	0.071579
1314,	0.0799911,	0.0645479
1315,	0.0788021,	0.0654331
1316,	0.0785525,	0.0646796
1317,	0.0789192,	0.0668687
1318,	0.0783951,	0.0659883
1319,	0.0790226,	0.0651679
1320,	0.0785526,	0.0648983
1321,	0.0791442,	0.0653532
1322,	0.0819833,	0.0654365
1323,	0.0798871,	0.0649102
1324,	0.07899,	0.0653653
1325,	0.0785883,	0.0646213
1326,	0.0825436,	0.06744
1327,	0.0793576,	0.067829
1328,	0.0792313,	0.0666161
1329,	0.0792993,	0.0669258
1330,	0.0791283,	0.0676801
1331,	0.0790661,	0.0660087
1332,	0.0796867,	0.0653835
1333,	0.0791713,	0.0659044
1334,	0.0785243,	0.0686758
1335,	0.0790737,	0.0660918
1336,	0.0791231,	0.0659261
1337,	0.0797275,	0.0672125
1338,	0.0787271,	0.0697233
1339,	0.0788433,	0.0668736
1340,	0.0786487,	0.0673071
1341,	0.0788696,	0.0667714
1342,	0.0787174,	0.0654321
1343,	0.0819474,	0.0649643
1344,	0.0789387,	0.0651653
1345,	0.0804161,	0.0656939
1346,	0.0789072,	0.0650386
1347,	0.0825864,	0.0654723
1348,	0.0788789,	0.0653844
1349,	0.0788989,	0.0664356
1350,	0.078896,	0.0652363
1351,	0.0813591,	0.0663058
1352,	0.0792687,	0.0658346
1353,	0.0792206,	0.0656667
1354,	0.0799032,	0.0654726
1355,	0.0789362,	0.0680991
1356,	0.0788071,	0.0652627
1357,	0.0790989,	0.0647498
1358,	0.0789148,	0.0663082
1359,	0.0787586,	0.0676565
1360,	0.0792293,	0.0659084
1361,	0.079075,	0.0650135
1362,	0.078825,	0.0656737
1363,	0.0800987,	0.0651462
1364,	0.0813855,	0.0656844
1365,	0.079285,	0.0658266
1366,	0.0789286,	0.0656284
1367,	0.0791893,	0.0672912
1368,	0.0822691,	0.0656916
1369,	0.079213,	0.0661512
1370,	0.0791906,	0.0643938
1371,	0.0794283,	0.0649327
1372,	0.0820486,	0.0647822
1373,	0.0792029,	0.0649237
1374,	0.0788155,	0.064397
1375,	0.0788449,	0.0649431
1376,	0.0791131,	0.0686858
1377,	0.079575,	0.0651154
1378,	0.0790985,	0.064712
1379,	0.078996,	0.0653245
1380,	0.0791728,	0.0670266
1381,	0.081361,	0.0640793
1382,	0.0795195,	0.0648105
1383,	0.0800781,	0.0651707
1384,	0.0820231,	0.0656992
1385,	0.0818888,	0.0664114
1386,	0.0819275,	0.0652659
1387,	0.0793356,	0.0667296
1388,	0.0819024,	0.0662446
1389,	0.082707,	0.066046
1390,	0.0830411,	0.066172
1391,	0.0792074,	0.0663976
1392,	0.0820486,	0.066133
1393,	0.0828259,	0.0654396
1394,	0.0818255,	0.0669004
1395,	0.0792804,	0.0657593
1396,	0.082218,	0.0659718
1397,	0.0810693,	0.066234
1398,	0.081676,	0.0659659
1399,	0.0801093,	0.066097
1400,	0.0828357,	0.0668719
1401,	0.0793417,	0.0685396
1402,	0.0820053,	0.0668169
1403,	0.0802621,	0.0655946
1404,	0.081651,	0.0645533
1405,	0.0794697,	0.0703956
1406,	0.0828213,	0.0644681
1407,	0.0795424,	0.0641756
1408,	0.0816582,	0.0775616
1409,	0.081681,	0.0691519
1410,	0.080554,	0.0638172
1411,	0.0796263,	0.065021
1412,	0.0804051,	0.064179
1413,	0.0788247,	0.0646991
1414,	0.0791558,	0.0638237
1415,	0.0798082,	0.0654789
1416,	0.0788882,	0.0689711
1417,	0.0830332,	0.0650689
1418,	0.0887336,	0.0644632
1419,	0.0793791,	0.0649372
1420,	0.0788853,	0.06388
1421,	0.080854,	0.0645077
1422,	0.0826887,	0.0646097
1423,	0.0789444,	0.0639841
1424,	0.0788009,	0.0642602
1425,	0.0789341,	0.0652082
1426,	0.0790834,	0.066322
1427,	0.0788947,	0.0653488
1428,	0.078461,	0.0645464
1429,	0.0788128,	0.0652327
1430,	0.0797554,	0.0676189
1431,	0.0787494,	0.0646472
1432,	0.0784846,	0.0656937
1433,	0.0789872,	0.0659538
1434,	0.0787479,	0.0668364
1435,	0.0796283,	0.0658967
1436,	0.0787637,	0.065501
1437,	0.0788668,	0.0640389
1438,	0.0789976,	0.0634774
1439,	0.0838876,	0.0641341
1440,	0.0788229,	0.0637029
1441,	0.0792036,	0.0642088
1442,	0.0788227,	0.063315
1443,	0.081759,	0.0667461
1444,	0.0786569,	0.0646243
1445,	0.0794993,	0.065085
1446,	0.0790101,	0.064574
1447,	0.0791187,	0.0684413
1448,	0.0802587,	0.0653205
1449,	0.0790867,	0.0649195
1450,	0.0788111,	0.06454
1451,	0.0788767,	0.0676078
1452,	0.0788088,	0.0657885
1453,	0.0789701,	0.0650473
1454,	0.0788548,	0.0645816
1455,	0.0790167,	0.0650781
1456,	0.0819622,	0.0652681
1457,	0.0803488,	0.0648593
1458,	0.0791657,	0.0652138
1459,	0.0787622,	0.0647159
1460,	0.0824913,	0.0663488
1461,	0.0789437,	0.0672738
1462,	0.0789368,	0.0662256
1463,	0.0788513,	0.065771
1464,	0.079966,	0.0667726
1465,	0.0788929,	0.0677667
1466,	0.0795732,	0.067496
1467,	0.0790121,	0.0681235
1468,	0.0787794,	0.0707876
1469,	0.0788746,	0.0680199
1470,	0.0787594,	0.0659668
1471,	0.0789708,	0.065081
1472,	0.0786806,	0.0683448
1473,	0.0794358,	0.064578
1474,	0.0789279,	0.0650299
1475,	0.0798137,	0.0643697
1476,	0.0786776,	0.0649777
1477,	0.0812785,	0.0638347
1478,	0.0789275,	0.0636778
1479,	0.0789587,	0.0657366
1480,	0.0785643,	0.0639036
1481,	0.0826615,	0.0647642
1482,	0.0788177,	0.0665666
1483,	0.0790936,	0.0672785
1484,	0.0799559,	0.0671461
1485,	0.0812036,	0.0670249
1486,	0.079038,	0.0670627
1487,	0.0788036,	0.064084
1488,	0.0791094,	0.0653932
1489,	0.0789062,	0.0675096
1490,	0.0789397,	0.064644
1491,	0.0787863,	0.0641915
1492,	0.0790704,	0.0648541
1493,	0.0797918,	0.0668585
1494,	0.0789147,	0.0642303
1495,	0.0790068,	0.0651078
1496,	0.0789564,	0.0644665
1497,	0.0790879,	0.0656021
1498,	0.0818887,	0.0643317
1499,	0.0789824,	0.0666481
1500,	0.0788587,	0.0658772
1501,	0.0792889,	0.0664186
1502,	0.0830036,	0.0657539
1503,	0.0790022,	0.0662931
1504,	0.078868,	0.0657829
1505,	0.0792316,	0.0663079
1506,	0.0802885,	0.0672497
1507,	0.079027,	0.0659665
1508,	0.0786994,	0.0663788
1509,	0.0788897,	0.0658341
1510,	0.0784922,	0.0706562
1511,	0.0794277,	0.0678894
1512,	0.079359,	0.0678831
1513,	0.0791214,	0.0674587
1514,	0.079295,	0.070961
1515,	0.0802696,	0.0659301
1516,	0.0788866,	0.0655366
1517,	0.0791946,	0.0660002
1518,	0.0788501,	0.0654799
1519,	0.079511,	0.0670873
1520,	0.0789805,	0.0655266
1521,	0.0791208,	0.0638757
1522,	0.078659,	0.0637451
1523,	0.081787,	0.0634069
1524,	0.0798574,	0.0642389
1525,	0.0785346,	0.0633618
1526,	0.078485,	0.06499
1527,	0.0814027,	0.0646906
1528,	0.0789854,	0.0655711
1529,	0.0789326,	0.0641691
1530,	0.0789426,	0.0645314
1531,	0.0791425,	0.0675037
1532,	0.0787867,	0.0656376
1533,	0.0802414,	0.0655563
1534,	0.0791853,	0.0655919
1535,	0.0793185,	0.0690736
1536,	0.0791777,	0.065659
1537,	0.0791217,	0.0673545
1538,	0.0792875,	0.0687906
1539,	0.0790794,	0.0691917
1540,	0.0803532,	0.0689922
1541,	0.0792652,	0.0689953
1542,	0.0801407,	0.0686421
1543,	0.07899,	0.0653532
1544,	0.0822285,	0.0647429
1545,	0.0790669,	0.0644881
1546,	0.0787168,	0.0661285
1547,	0.0788391,	0.0643153
1548,	0.0826501,	0.0650727
1549,	0.0790785,	0.0651407
1550,	0.0789262,	0.0649408
1551,	0.0802886,	0.0656168
1552,	0.0792291,	0.0673565
1553,	0.0793753,	0.0656571
1554,	0.0791105,	0.0650462
1555,	0.0790618,	0.0674924
1556,	0.07875,	0.0695612
1557,	0.0790603,	0.0655871
1558,	0.0787846,	0.0661838
1559,	0.0790288,	0.0658043
1560,	0.0797044,	0.0656509
1561,	0.079283,	0.0649384
1562,	0.0826074,	0.0681715
1563,	0.0801104,	0.0657362
1564,	0.0807245,	0.0676306
1565,	0.0834051,	0.0675241
1566,	0.0804911,	0.0673334
1567,	0.079977,	0.0672927
1568,	0.0799357,	0.0673541
1569,	0.0860284,	0.0672852
1570,	0.0835299,	0.0658289
1571,	0.0793446,	0.0643261
1572,	0.0790687,	0.0644009
1573,	0.0834377,	0.0653282
1574,	0.0802954,	0.0644586
1575,	0.0804359,	0.0684934
1576,	0.0796103,	0.0677827
1577,	0.0819204,	0.0705892
1578,	0.0799674,	0.0687
1579,	0.0799431,	0.0682615
1580,	0.0793454,	0.0671049
1581,	0.0790442,	0.0702146
1582,	0.0798785,	0.0663916
1583,	0.079186,	0.0668984
1584,	0.0801625,	0.0673111
1585,	0.0799672,	0.0704955
1586,	0.0789177,	0.0667275
1587,	0.0791364,	0.0656803
1588,	0.0791846,	0.0646606
1589,	0.0795698,	0.068106
1590,	0.0791233,	0.0646659
1591,	0.0794644,	0.0651241
1592,	0.0792707,	0.0644417
1593,	0.0793011,	0.0639244
1594,	0.0813888,	0.0640524
1595,	0.079193,	0.0636965
1596,	0.0790111,	0.0639811
1597,	0.0792379,	0.0633747
1598,	0.0822577,	0.0640536
1599,	0.079126,	0.0648459
1600,	0.0788089,	0.0654211
1601,	0.0788243,	0.064795
1602,	0.079427,	0.0658598
1603,	0.0789503,	0.0649862
1604,	0.0787819,	0.0657267
1605,	0.079031,	0.0642169
1606,	0.0790127,	0.067488
1607,	0.0791962,	0.0652918
1608,	0.0788583,	0.0643433
1609,	0.0794753,	0.0649921
1610,	0.0789608,	0.0670266
1611,	0.0791518,	0.0650763
1612,	0.0793728,	0.0649754
1613,	0.0795859,	0.0661687
1614,	0.0788925,	0.0649826
1615,	0.0822661,	0.0648723
1616,	0.0791808,	0.064546
1617,	0.0790756,	0.0650936
1618,	0.0791214,	0.0646935
1619,	0.0829855,	0.0650251
1620,	0.0793691,	0.0647348
1621,	0.0791354,	0.0657307
1622,	0.0799735,	0.0669628
1623,	0.0793404,	0.0667063
1624,	0.0796314,	0.0664739
1625,	0.0789096,	0.0660639
1626,	0.0791,	0.0674358
1627,	0.0789242,	0.0675297
1628,	0.0794118,	0.064577
1629,	0.0792227,	0.0641354
1630,	0.0793754,	0.0648371
1631,	0.0807301,	0.0662949
1632,	0.0796727,	0.0644243
1633,	0.0788061,	0.0648078
1634,	0.0789579,	0.0647567
1635,	0.0792105,	0.0661626
1636,	0.082139,	0.0648793
1637,	0.0792823,	0.0651608
1638,	0.0790011,	0.0645834
1639,	0.078961,	0.0638185
1640,	0.083151,	0.0644085
1641,	0.0790786,	0.0640484
1642,	0.0789849,	0.064226
1643,	0.0791105,	0.0647792
1644,	0.0790659,	0.0676936
1645,	0.0794141,	0.0658787
1646,	0.0791548,	0.0652259
1647,	0.0795266,	0.0651537
1648,	0.0787744,	0.06786
1649,	0.0803539,	0.0645738
1650,	0.079113,	0.0644271
1651,	0.0789502,	0.0637895
1652,	0.0789928,	0.0646136
1653,	0.0800811,	0.0651581
1654,	0.0789958,	0.0645396
1655,	0.0790702,	0.0648038
1656,	0.0789165,	0.064916
1657,	0.0822609,	0.0654622
1658,	0.0802625,	0.0648961
1659,	0.0793234,	0.065311
1660,	0.0788186,	0.0642444
1661,	0.0823833,	0.0641348
1662,	0.0789592,	0.0641194
1663,	0.0791671,	0.0636739
1664,	0.0793287,	0.0633486
1665,	0.0793009,	0.067306
1666,	0.0790205,	0.0654673
1667,	0.0804259,	0.0660843
1668,	0.0792359,	0.0654908
1669,	0.079215,	0.0690839
1670,	0.0795238,	0.0655471
1671,	0.0791767,	0.0662606
1672,	0.0788627,	0.0654005
1673,	0.0790658,	0.0646097
1674,	0.0809588,	0.0649441
1675,	0.0790229,	0.0645121
1676,	0.0800177,	0.0650628
1677,	0.0790772,	0.0655735
1678,	0.082433,	0.0657243
1679,	0.0788812,	0.0661112
1680,	0.0785221,	0.0669876
1681,	0.0792006,	0.0665137
1682,	0.0812568,	0.0659289
1683,	0.0789284,	0.0657201
1684,	0.0789079,	0.0653542
1685,	0.0804142,	0.0658823
1686,	0.0789935,	0.0685715
1687,	0.07903,	0.0657148
1688,	0.0788674,	0.0651484
1689,	0.0791261,	0.0663488
1690,	0.0792581,	0.0670082
1691,	0.0792057,	0.0647197
1692,	0.0791255,	0.0644224
1693,	0.0791309,	0.0651466
1694,	0.0801705,	0.0639867
1695,	0.080919,	0.0643836
1696,	0.0789964,	0.0646491
1697,	0.0789463,	0.064166
1698,	0.0790693,	0.0659651
1699,	0.0826063,	0.0661475
1700,	0.0791233,	0.0654206
1701,	0.0793347,	0.0659578
1702,	0.0788977,	0.0654317
1703,	0.0821792,	0.0665725
1704,	0.0789908,	0.0654332
1705,	0.0791362,	0.0647934
1706,	0.0789173,	0.0640409
1707,	0.079295,	0.0687846
1708,	0.0789097,	0.064337
1709,	0.0795995,	0.064765
1710,	0.0789278,	0.06408
1711,	0.0792692,	0.0672919
1712,	0.0795458,	0.064159
1713,	0.0790229,	0.0645923
1714,	0.0785148,	0.0641998
1715,	0.0788522,	0.0645988
1716,	0.0817844,	0.0654876
1717,	0.0793751,	0.065044
1718,	0.0789183,	0.0645381
1719,	0.0792606,	0.0649302
